2025-04-10 00:00:38,1,DISTRACTED
2025-04-10 00:00:38,1,DISTRACTED
2025-04-10 00:00:39,1,DISTRACTED
2025-04-10 00:00:39,1,DISTRACTED
2025-04-10 00:00:39,1,DISTRACTED
2025-04-10 00:00:40,1,DISTRACTED
2025-04-10 00:00:40,1,DISTRACTED
2025-04-10 00:00:41,1,DISTRACTED
2025-04-10 00:00:41,1,DISTRACTED
2025-04-10 00:00:47,1,DISTRACTED
2025-04-10 00:00:48,1,DISTRACTED
2025-04-10 00:00:48,1,DISTRACTED
2025-04-10 00:00:50,1,DISTRACTED
2025-04-10 00:01:02,1,DISTRACTED
2025-04-10 00:01:02,1,DISTRACTED
2025-04-10 00:01:02,1,DISTRACTED
2025-04-10 00:01:03,1,DISTRACTED
2025-04-10 00:01:03,1,DISTRACTED
2025-04-10 00:01:03,1,DISTRACTED
2025-04-10 00:01:03,1,DISTRACTED
2025-04-10 00:01:03,1,DISTRACTED
2025-04-10 00:01:03,1,DISTRACTED
2025-04-10 00:01:03,1,DISTRACTED
2025-04-10 00:01:04,1,DISTRACTED
2025-04-10 00:01:04,1,DISTRACTED
2025-04-10 00:01:04,1,DISTRACTED
2025-04-10 00:01:17,1,DISTRACTED
2025-04-10 00:01:17,1,DISTRACTED
2025-04-10 00:01:17,1,DISTRACTED
2025-04-10 00:01:17,1,DISTRACTED
2025-04-10 00:01:17,1,DISTRACTED
2025-04-10 00:01:18,1,DISTRACTED
2025-04-10 00:01:18,1,DISTRACTED
2025-04-10 00:01:19,1,DISTRACTED
2025-04-10 00:01:19,1,DISTRACTED
2025-04-10 00:01:20,1,DISTRACTED
2025-04-10 00:01:20,1,DISTRACTED
2025-04-10 00:01:23,1,DISTRACTED
2025-04-10 00:01:24,1,DISTRACTED
2025-04-10 00:01:24,1,DISTRACTED
2025-04-10 00:01:27,1,DISTRACTED
2025-04-10 00:01:27,1,DISTRACTED
2025-04-10 00:01:32,1,DISTRACTED
2025-04-10 00:01:33,1,DISTRACTED
2025-04-10 00:01:33,1,DISTRACTED
2025-04-10 00:01:33,1,DISTRACTED
2025-04-10 00:01:34,1,DISTRACTED
2025-04-10 00:01:34,1,DISTRACTED
2025-04-10 00:01:35,1,DISTRACTED
2025-04-10 00:01:36,1,DISTRACTED
2025-04-10 00:01:36,1,DISTRACTED
2025-04-10 00:01:36,1,DISTRACTED
2025-04-10 00:01:36,1,DISTRACTED
2025-04-10 00:01:36,1,DISTRACTED
2025-04-10 00:01:36,1,DISTRACTED
2025-04-10 00:01:36,1,DISTRACTED
2025-04-10 00:01:36,1,DISTRACTED
2025-04-10 00:01:37,1,DISTRACTED
2025-04-10 00:01:37,1,DISTRACTED
2025-04-10 00:01:37,1,DISTRACTED
2025-04-10 00:01:40,1,DISTRACTED
2025-04-10 00:01:40,1,DISTRACTED
2025-04-10 00:01:49,1,DISTRACTED
2025-04-10 00:01:49,1,DISTRACTED
2025-04-10 00:01:50,1,DISTRACTED
2025-04-10 00:01:50,1,DISTRACTED
2025-04-10 00:01:50,1,DISTRACTED
2025-04-10 00:01:51,1,DISTRACTED
2025-04-10 00:01:51,1,DISTRACTED
2025-04-10 00:01:51,1,DISTRACTED
2025-04-10 00:01:51,1,DISTRACTED
2025-04-10 00:01:52,1,DISTRACTED
2025-04-10 00:01:52,1,DISTRACTED
2025-04-10 00:01:52,1,DISTRACTED
2025-04-10 00:01:52,1,DISTRACTED
2025-04-10 00:01:52,1,DISTRACTED
2025-04-10 00:01:53,1,DISTRACTED
2025-04-10 00:01:53,1,DISTRACTED
2025-04-10 00:01:53,1,DISTRACTED
2025-04-10 00:01:53,1,DISTRACTED
2025-04-10 00:01:53,1,DISTRACTED
2025-04-10 00:01:54,1,DISTRACTED
2025-04-10 00:01:54,1,DISTRACTED
2025-04-10 00:01:54,1,DISTRACTED
2025-04-10 00:01:54,1,DISTRACTED
2025-04-10 00:01:54,1,DISTRACTED
2025-04-10 00:01:54,1,DISTRACTED
2025-04-10 00:01:54,1,DISTRACTED
2025-04-10 00:01:55,1,DISTRACTED
2025-04-10 00:01:55,1,DISTRACTED
2025-04-10 00:01:55,1,DISTRACTED
2025-04-10 00:01:55,1,DISTRACTED
2025-04-10 00:01:56,1,DISTRACTED
2025-04-10 00:01:56,1,DISTRACTED
2025-04-10 00:01:56,1,DISTRACTED
2025-04-10 00:01:56,1,DISTRACTED
2025-04-10 00:01:57,1,DISTRACTED
2025-04-10 00:01:57,1,DISTRACTED
2025-04-10 00:01:57,1,DISTRACTED
2025-04-10 00:02:04,1,DISTRACTED
2025-04-10 00:02:04,1,DISTRACTED
2025-04-10 00:02:04,1,DISTRACTED
2025-04-10 00:02:05,1,DISTRACTED
2025-04-10 00:02:05,1,DISTRACTED
2025-04-10 00:02:05,1,DISTRACTED
2025-04-10 00:02:06,1,DISTRACTED
2025-04-10 00:02:06,1,DISTRACTED
2025-04-10 00:02:07,1,DISTRACTED
2025-04-10 00:02:07,1,DISTRACTED
2025-04-10 00:02:07,1,DISTRACTED
2025-04-10 00:02:07,1,DISTRACTED
2025-04-10 00:02:07,1,DISTRACTED
2025-04-10 00:02:07,1,DISTRACTED
2025-04-10 00:02:07,1,DISTRACTED
2025-04-10 00:02:08,1,DISTRACTED
2025-04-10 00:02:08,1,DISTRACTED
2025-04-10 00:02:08,1,DISTRACTED
2025-04-10 00:02:09,1,DISTRACTED
2025-04-10 00:02:09,1,DISTRACTED
2025-04-10 00:02:09,1,DISTRACTED
2025-04-10 00:02:10,1,DISTRACTED
2025-04-10 00:02:10,1,DISTRACTED
2025-04-10 00:02:11,1,DISTRACTED
2025-04-10 00:02:11,1,DISTRACTED
2025-04-10 00:02:11,1,DISTRACTED
2025-04-10 00:02:12,1,DISTRACTED
2025-04-10 00:02:12,1,DISTRACTED
2025-04-10 00:02:12,1,DISTRACTED
2025-04-10 00:02:12,1,DISTRACTED
2025-04-10 00:02:12,1,DISTRACTED
2025-04-10 00:02:12,1,DISTRACTED
2025-04-10 00:02:13,1,DISTRACTED
2025-04-10 00:02:14,1,DISTRACTED
2025-04-10 00:02:14,1,DISTRACTED
2025-04-10 00:02:14,1,DISTRACTED
2025-04-10 00:02:15,1,DISTRACTED
2025-04-10 00:02:15,1,DISTRACTED
2025-04-10 00:02:15,1,DISTRACTED
2025-04-10 00:02:15,1,DISTRACTED
2025-04-10 00:02:16,1,DISTRACTED
2025-04-10 00:02:16,1,DISTRACTED
2025-04-10 00:02:16,1,DISTRACTED
2025-04-10 00:02:16,1,DISTRACTED
2025-04-10 00:02:16,1,DISTRACTED
2025-04-10 00:02:16,1,DISTRACTED
2025-04-10 00:02:16,1,DISTRACTED
2025-04-10 00:02:16,1,DISTRACTED
2025-04-10 00:02:16,1,DISTRACTED
2025-04-10 00:02:16,1,DISTRACTED
2025-04-10 00:02:17,1,DISTRACTED
2025-04-10 00:02:17,1,DISTRACTED
2025-04-10 00:02:17,1,DISTRACTED
2025-04-10 00:02:17,1,DISTRACTED
2025-04-10 00:02:17,1,DISTRACTED
2025-04-10 00:02:17,1,DISTRACTED
2025-04-10 00:02:17,1,DISTRACTED
2025-04-10 00:02:17,1,DISTRACTED
2025-04-10 00:02:18,1,DISTRACTED
2025-04-10 00:02:18,1,DISTRACTED
2025-04-10 00:02:19,1,DISTRACTED
2025-04-10 00:02:19,1,DISTRACTED
2025-04-10 00:02:19,1,DISTRACTED
2025-04-10 00:02:20,1,DISTRACTED
2025-04-10 00:02:20,1,DISTRACTED
2025-04-10 00:02:21,1,DISTRACTED
2025-04-10 00:02:21,1,DISTRACTED
2025-04-10 00:02:21,1,DISTRACTED
2025-04-10 00:02:21,1,DISTRACTED
2025-04-10 00:02:21,1,DISTRACTED
2025-04-10 00:02:21,1,DISTRACTED
2025-04-10 00:02:21,1,DISTRACTED
2025-04-10 00:02:22,1,DISTRACTED
2025-04-10 00:02:22,1,DISTRACTED
2025-04-10 00:02:22,1,DISTRACTED
2025-04-10 00:02:22,1,DISTRACTED
2025-04-10 00:02:22,1,DISTRACTED
2025-04-10 00:02:30,1,DISTRACTED
2025-04-10 00:02:30,1,DISTRACTED
2025-04-10 00:02:30,1,DISTRACTED
2025-04-10 00:02:31,1,DISTRACTED
2025-04-10 00:02:31,1,DISTRACTED
2025-04-10 00:02:31,1,DISTRACTED
2025-04-10 00:02:31,1,DISTRACTED
2025-04-10 00:02:31,1,DISTRACTED
2025-04-10 00:02:36,1,DISTRACTED
2025-04-10 00:02:36,1,DISTRACTED
2025-04-10 00:02:36,1,DISTRACTED
2025-04-10 00:02:36,1,DISTRACTED
2025-04-10 00:02:36,1,DISTRACTED
2025-04-10 00:02:36,1,DISTRACTED
2025-04-10 00:02:37,1,DISTRACTED
2025-04-10 00:02:38,1,DISTRACTED
2025-04-10 00:02:38,1,DISTRACTED
2025-04-10 00:02:39,1,DISTRACTED
2025-04-10 00:02:39,1,DISTRACTED
2025-04-10 00:02:40,1,DISTRACTED
2025-04-10 00:02:40,1,DISTRACTED
2025-04-10 00:02:41,1,DISTRACTED
2025-04-10 00:02:41,1,DISTRACTED
2025-04-10 00:02:41,1,DISTRACTED
2025-04-10 00:02:41,1,DISTRACTED
2025-04-10 00:02:41,1,DISTRACTED
2025-04-10 00:02:41,1,DISTRACTED
2025-04-10 00:02:41,1,DISTRACTED
2025-04-10 00:02:41,1,DISTRACTED
2025-04-10 00:02:42,1,DISTRACTED
2025-04-10 00:02:42,1,DISTRACTED
2025-04-10 00:02:42,1,DISTRACTED
2025-04-10 00:02:42,1,DISTRACTED
2025-04-10 00:02:42,1,DISTRACTED
2025-04-10 00:02:43,1,DISTRACTED
2025-04-10 00:02:46,1,DISTRACTED
2025-04-10 00:02:46,1,DISTRACTED
2025-04-10 00:02:46,1,DISTRACTED
2025-04-10 00:02:47,1,DISTRACTED
2025-04-10 00:02:47,1,DISTRACTED
2025-04-10 00:02:47,1,DISTRACTED
2025-04-10 00:02:47,1,DISTRACTED
2025-04-10 00:02:48,1,DISTRACTED
2025-04-10 00:02:48,1,DISTRACTED
2025-04-10 00:02:48,1,DISTRACTED
2025-04-10 00:02:48,1,DISTRACTED
2025-04-10 00:02:48,1,DISTRACTED
2025-04-10 00:02:48,1,DISTRACTED
2025-04-10 00:02:49,1,DISTRACTED
2025-04-10 00:02:49,1,DISTRACTED
2025-04-10 00:02:49,1,DISTRACTED
2025-04-10 00:02:49,1,DISTRACTED
2025-04-10 00:02:49,1,DISTRACTED
2025-04-10 00:02:50,1,DISTRACTED
2025-04-10 00:02:50,1,DISTRACTED
2025-04-10 00:02:50,1,DISTRACTED
2025-04-10 00:02:50,1,DISTRACTED
2025-04-10 00:02:51,1,DISTRACTED
2025-04-10 00:02:51,1,DISTRACTED
2025-04-10 00:02:51,1,DISTRACTED
2025-04-10 00:02:51,1,DISTRACTED
2025-04-10 00:02:52,1,DISTRACTED
2025-04-10 00:02:52,1,DISTRACTED
2025-04-10 00:02:52,1,DISTRACTED
2025-04-10 00:02:53,1,DISTRACTED
2025-04-10 00:02:53,1,DISTRACTED
2025-04-10 00:02:53,1,DISTRACTED
2025-04-10 00:02:53,1,DISTRACTED
2025-04-10 00:02:53,1,DISTRACTED
2025-04-10 00:02:53,1,DISTRACTED
2025-04-10 00:02:53,1,DISTRACTED
2025-04-10 00:02:53,1,DISTRACTED
2025-04-10 00:02:53,1,DISTRACTED
2025-04-10 00:02:53,1,DISTRACTED
2025-04-10 00:02:53,1,DISTRACTED
2025-04-10 00:02:54,1,DISTRACTED
2025-04-10 00:02:54,1,DISTRACTED
2025-04-10 00:02:54,1,DISTRACTED
2025-04-10 00:02:54,1,DISTRACTED
2025-04-10 00:02:55,1,DISTRACTED
2025-04-10 00:02:55,1,DISTRACTED
2025-04-10 00:02:55,1,DISTRACTED
2025-04-10 00:02:55,1,DISTRACTED
2025-04-10 00:02:55,1,DISTRACTED
2025-04-10 00:02:55,1,DISTRACTED
2025-04-10 00:02:55,1,DISTRACTED
2025-04-10 00:02:55,1,DISTRACTED
2025-04-10 00:02:55,1,DISTRACTED
2025-04-10 00:02:55,1,DISTRACTED
2025-04-10 00:02:56,1,DISTRACTED
2025-04-10 00:02:56,1,DISTRACTED
2025-04-10 00:02:57,1,DISTRACTED
2025-04-10 00:02:57,1,DISTRACTED
2025-04-10 00:02:58,1,DISTRACTED
2025-04-10 00:02:58,1,DISTRACTED
2025-04-10 00:02:58,1,DISTRACTED
2025-04-10 00:02:58,1,DISTRACTED
2025-04-10 00:02:58,1,DISTRACTED
2025-04-10 00:02:58,1,DISTRACTED
2025-04-10 00:02:59,1,DISTRACTED
2025-04-10 00:02:59,1,DISTRACTED
2025-04-10 00:02:59,1,DISTRACTED
2025-04-10 00:02:59,1,DISTRACTED
2025-04-10 00:02:59,1,DISTRACTED
2025-04-10 00:02:59,1,DISTRACTED
2025-04-10 00:03:00,1,DISTRACTED
2025-04-10 00:03:00,1,DISTRACTED
2025-04-10 00:03:00,1,DISTRACTED
2025-04-10 00:03:00,1,DISTRACTED
2025-04-10 00:03:01,1,DISTRACTED
2025-04-10 00:03:01,1,DISTRACTED
2025-04-10 00:03:01,1,DISTRACTED
2025-04-10 00:03:01,1,DISTRACTED
2025-04-10 00:03:01,1,DISTRACTED
2025-04-10 00:03:02,1,DISTRACTED
2025-04-10 00:03:02,1,DISTRACTED
2025-04-10 00:03:04,1,DISTRACTED
2025-04-10 00:03:04,1,DISTRACTED
2025-04-10 00:03:04,1,DISTRACTED
2025-04-10 00:33:31,1,DISTRACTED
2025-04-10 00:33:32,1,DISTRACTED
2025-04-10 00:33:32,1,DISTRACTED
2025-04-10 00:33:32,1,DISTRACTED
2025-04-10 00:33:32,1,DISTRACTED
2025-04-10 00:33:32,1,DISTRACTED
2025-04-10 00:33:33,1,DISTRACTED
2025-04-10 00:33:33,1,DISTRACTED
2025-04-10 00:33:34,1,DISTRACTED
2025-04-10 00:33:34,1,DISTRACTED
2025-04-10 00:33:35,1,DISTRACTED
2025-04-10 00:33:35,1,DISTRACTED
2025-04-10 00:33:35,1,DISTRACTED
2025-04-10 00:33:35,1,DISTRACTED
2025-04-10 00:33:36,1,DISTRACTED
2025-04-10 00:33:36,1,DISTRACTED
2025-04-10 00:33:36,1,DISTRACTED
2025-04-10 00:33:36,1,DISTRACTED
2025-04-10 00:33:37,1,DISTRACTED
2025-04-10 00:33:37,1,DISTRACTED
